3207.000000,0.840794
3245.000000,0.814550
3221.000000,0.787123
3207.000000,0.759561
3236.000000,0.851562
3207.000000,0.774431
3245.000000,0.788711
3207.000000,0.816749
3195.000000,0.894462
3211.000000,0.822711
3232.000000,0.862684
3246.000000,0.832956
3223.000000,0.914818
3251.000000,0.850829
3221.000000,0.894915
3207.000000,0.854327
3209.000000,0.848731
3243.000000,0.902017
3223.000000,0.851407
3227.000000,0.848082
3207.000000,0.838575
3248.000000,0.794167
3195.000000,0.834870
3207.000000,0.836860
3245.000000,0.821316
3219.000000,0.841478
3214.000000,0.813435
3219.000000,0.795331
3195.000000,0.794592
3221.000000,0.786981
