69080.000000,26.878841
68822.000000,27.965504
69131.000000,27.535427
68907.000000,28.212950
68886.000000,28.512359
68913.000000,27.363545
68978.000000,27.425832
68830.000000,28.314901
68921.000000,29.229389
68879.000000,27.801934
69022.000000,28.075526
68891.000000,27.851901
69000.000000,27.870365
68956.000000,28.769795
68992.000000,27.119968
68882.000000,28.368246
68999.000000,28.519079
68936.000000,28.428634
68948.000000,28.206260
68903.000000,28.293182
69046.000000,26.779064
68973.000000,27.579656
68962.000000,29.064553
68934.000000,28.067478
69003.000000,27.401541
68941.000000,27.634943
69020.000000,26.918536
68890.000000,28.059953
69091.000000,27.427391
69067.000000,26.721251
