414138.000000,0.002001
414391.000000,0.003000
403876.000000,0.012999
405931.000000,0.012998
405827.000000,0.006999
400385.000000,0.005000
412779.000000,0.002999
400765.000000,0.010002
386177.000000,0.009996
392549.000000,0.002999
396893.000000,0.013999
409333.000000,0.005997
393484.000000,0.007999
410200.000000,0.008997
413768.000000,0.005996
404334.000000,0.008009
387497.000000,0.015999
414867.000000,0.007999
416199.000000,0.004999
404931.000000,0.005000
407123.000000,0.002995
397507.000000,0.009000
390424.000000,0.013012
401225.000000,0.004000
382233.000000,0.006999
378432.000000,0.016998
424947.000000,0.003000
402958.000000,0.006999
413172.000000,0.003998
412823.000000,0.006001
