33152.000000,1.931624
32622.000000,2.126565
31995.000000,3.143534
32955.000000,2.171514
32632.000000,2.046507
32762.000000,2.769036
33034.000000,2.129523
33305.000000,2.485032
32105.000000,2.169523
33009.000000,1.850268
32024.000000,2.628585
32014.000000,1.856516
33097.000000,1.888094
32849.000000,2.723322
32058.000000,2.384529
32687.000000,2.165566
32046.000000,2.816526
32877.000000,2.250104
32338.000000,2.208524
33342.000000,1.809558
33044.000000,1.852516
33294.000000,2.526102
32253.000000,3.254552
32547.000000,2.326596
32410.000000,1.972515
32420.000000,2.252045
32177.000000,3.809571
32133.000000,1.889032
33247.000000,2.693013
32878.000000,2.404995
