431230.000000,0.002002
423021.000000,0.002000
386547.000000,0.014998
439176.000000,0.003999
403354.000000,0.005999
398457.000000,0.012010
407823.000000,0.009509
403795.000000,0.008996
425211.000000,0.007000
405766.000000,0.006000
400838.000000,0.009998
410427.000000,0.004000
409628.000000,0.005009
410837.000000,0.009996
388676.000000,0.007998
404084.000000,0.008996
400520.000000,0.006997
430291.000000,0.004000
410001.000000,0.006000
441073.000000,0.004043
415186.000000,0.003001
395998.000000,0.005999
398978.000000,0.008001
417979.000000,0.003001
403217.000000,0.005000
378992.000000,0.009001
385876.000000,0.010999
408279.000000,0.013999
416513.000000,0.006998
417530.000000,0.006001
