208835.000000,0.001000
196366.000000,0.002001
199168.000000,0.001000
200091.000000,0.001000
205670.000000,0.000998
207550.000000,0.001000
206401.000000,0.002000
195400.000000,0.001999
198806.000000,0.002001
196366.000000,0.001011
199789.000000,0.002011
210781.000000,0.001000
198985.000000,0.000999
203449.000000,0.001000
197967.000000,0.001000
210781.000000,0.001001
200461.000000,0.001000
199548.000000,0.001000
196366.000000,0.002002
199168.000000,0.001000
206403.000000,0.000998
206356.000000,0.000999
207550.000000,0.001999
206401.000000,0.001001
201288.000000,0.000998
206403.000000,0.002001
196366.000000,0.000999
199789.000000,0.001000
200286.000000,0.000998
200004.000000,0.000999
