103212.500000,0.074999
107108.500000,0.065001
104113.500000,0.063000
102786.500000,0.072001
107004.500000,0.062999
106948.500000,0.063000
98708.500000,0.072003
107212.500000,0.050998
104131.500000,0.046999
106835.500000,0.046001
102760.500000,0.045002
101489.500000,0.049001
102816.500000,0.046996
103464.500000,0.044997
106728.500000,0.043999
106667.500000,0.042998
101390.500000,0.045001
104044.500000,0.046999
104952.500000,0.045000
102410.500000,0.050001
104164.500000,0.043999
105749.500000,0.047001
100562.500000,0.049001
101838.500000,0.047997
101849.500000,0.052001
106874.500000,0.049997
99982.500000,0.050999
106558.500000,0.049999
107577.500000,0.046996
100892.500000,0.047003
