115408.500000,0.001997
109347.500000,0.001000
123209.500000,0.000000
115435.500000,0.001000
108610.500000,0.000999
122274.500000,0.000000
114549.500000,0.001001
117267.500000,0.001000
110993.500000,0.000000
118613.500000,0.000999
115894.500000,0.001002
113187.500000,0.001001
113061.500000,0.001000
111004.500000,0.001001
108109.500000,0.001000
112673.500000,0.000000
121394.500000,0.000999
112881.500000,0.000000
112215.500000,0.000999
112873.500000,0.001000
105874.500000,0.000999
113195.500000,0.000999
113022.500000,0.000000
111936.500000,0.001003
112744.500000,0.000000
120901.500000,0.001003
113037.500000,0.000000
116307.500000,0.000000
109932.500000,0.000000
108054.500000,0.001000
