4239.000000,0.000000
4497.000000,0.000999
4134.000000,0.002001
4802.000000,0.001000
4295.000000,0.000000
4039.000000,0.001000
4253.000000,0.000999
4602.000000,0.000000
4266.000000,0.001000
3817.000000,0.001004
4109.000000,0.000000
4278.000000,0.000000
4359.000000,0.000000
4422.000000,0.000000
3948.000000,0.000000
4185.000000,0.000000
4325.000000,0.000000
4463.000000,0.000000
4115.000000,0.001002
4381.000000,0.002001
4406.000000,0.001001
4475.000000,0.001000
4274.000000,0.000000
4464.000000,0.000000
4372.000000,0.001002
3768.000000,0.002048
4431.000000,0.001000
4060.000000,0.000000
3635.000000,0.000000
4293.000000,0.000000
