305145.500000,4.602162
307551.500000,4.257148
310203.500000,4.640685
306275.500000,4.728882
306015.500000,4.860674
307256.500000,4.840353
302618.500000,5.022315
305428.500000,4.831254
308509.500000,4.713198
306592.500000,4.556819
303376.500000,4.361420
307447.500000,4.556349
306928.500000,4.653306
302405.500000,4.868326
304371.500000,5.543735
300253.500000,4.356311
305184.500000,4.836575
306807.500000,4.569521
302439.500000,4.766170
303228.500000,4.696249
303679.500000,4.698039
301180.500000,4.731175
307070.500000,4.586252
305364.500000,5.306000
303959.500000,5.094838
304154.500000,5.480971
303730.500000,4.773445
304093.500000,4.833378
305771.500000,4.680404
307613.500000,4.569729
