3740.500000,0.030001
3764.500000,0.029001
3837.500000,0.031029
3764.500000,0.029792
3764.500000,0.030999
3827.500000,0.028001
3764.500000,0.029999
3764.500000,0.029000
3764.500000,0.030003
3764.500000,0.032037
3764.500000,0.031723
3764.500000,0.029683
3764.500000,0.030999
3764.500000,0.029002
3764.500000,0.031001
3764.500000,0.030030
3764.500000,0.032000
3764.500000,0.030000
3764.500000,0.030000
3764.500000,0.030000
3764.500000,0.029061
3764.500000,0.030001
3764.500000,0.028998
3764.500000,0.028999
3764.500000,0.033013
3764.500000,0.030111
3764.500000,0.030000
3747.500000,0.029997
3642.500000,0.032001
3764.500000,0.029060
