135383.500000,0.056907
139815.500000,0.059000
134866.500000,0.057019
135828.500000,0.059002
137079.500000,0.058587
135335.500000,0.058033
138251.500000,0.058997
132949.500000,0.058934
136592.500000,0.058999
134261.500000,0.056999
138273.500000,0.059999
133384.500000,0.058124
137720.500000,0.058599
140257.500000,0.062000
136951.500000,0.056998
135177.500000,0.059076
137290.500000,0.059999
132584.500000,0.059000
137488.500000,0.058030
138205.500000,0.058473
137619.500000,0.060000
134543.500000,0.058003
138960.500000,0.058447
132591.500000,0.059001
136242.500000,0.059118
139572.500000,0.056999
135499.500000,0.059370
137333.500000,0.058998
136503.500000,0.057999
134176.500000,0.057000
