3439.500000,0.073204
3466.500000,0.072999
3439.500000,0.066999
3439.500000,0.069997
3439.500000,0.068043
3439.500000,0.066641
3439.500000,0.070846
3439.500000,0.070999
3439.500000,0.069013
3439.500000,0.070000
3439.500000,0.067000
3439.500000,0.068000
3439.500000,0.066969
3439.500000,0.071000
3466.500000,0.066998
3439.500000,0.074004
3439.500000,0.071996
3439.500000,0.066017
3439.500000,0.074710
3479.500000,0.066010
3439.500000,0.069000
3439.500000,0.071000
3439.500000,0.069999
3439.500000,0.070042
3439.500000,0.071999
3479.500000,0.068998
3439.500000,0.071000
3439.500000,0.069000
3439.500000,0.065998
3439.500000,0.072514
