3207.000000,0.276438
3207.000000,0.265566
3206.000000,0.281180
3195.000000,0.265562
3221.000000,0.281184
3233.000000,0.296805
3207.000000,0.281184
3207.000000,0.281233
3230.000000,0.281133
3207.000000,0.296805
3206.000000,0.281184
3223.000000,0.296805
3206.000000,0.265567
3207.000000,0.296800
3214.000000,0.296935
3207.000000,0.308498
3206.000000,0.289608
3195.000000,0.265844
3207.000000,0.291895
3207.000000,0.281184
3195.000000,0.265563
3207.000000,0.265562
3214.000000,0.265587
3206.000000,0.281171
3222.000000,0.296795
3207.000000,0.296802
3207.000000,0.281184
3195.000000,0.296821
3207.000000,0.281174
3223.000000,0.281188
