3195.000000,0.197999
3214.000000,0.206999
3207.000000,0.204512
3207.000000,0.203999
3214.000000,0.207001
3214.000000,0.191000
3209.000000,0.213000
3195.000000,0.205999
3195.000000,0.203002
3195.000000,0.201000
3195.000000,0.210999
3195.000000,0.215000
3207.000000,0.214000
3214.000000,0.208027
3214.000000,0.203002
3195.000000,0.210999
3195.000000,0.211512
3207.000000,0.205000
3207.000000,0.189517
3195.000000,0.204999
3214.000000,0.220514
3238.000000,0.210013
3195.000000,0.210001
3206.000000,0.210000
3195.000000,0.209999
3195.000000,0.223000
3195.000000,0.215514
3195.000000,0.226001
3206.000000,0.217000
3195.000000,0.209999
